annotation_id,annotator,choice,created_at,id,image,lead_time,updated_at
2055,1,Right,2026-04-13T19:40:28.301139Z,2056,/data/upload/1/630817d0-2026-03-25_13.10.23.jpg,0.966,2026-04-13T19:40:28.301139Z
2056,1,Right,2026-04-13T19:40:30.143540Z,2057,/data/upload/1/c221c2c8-2026-03-25_13.10.23-1.jpg,0.9,2026-04-13T19:40:30.143540Z
2057,1,Right,2026-04-13T19:40:31.482829Z,2058,/data/upload/1/0853bd20-2026-03-25_13.10.23-2.jpg,0.874,2026-04-13T19:40:31.482829Z
2058,1,Right,2026-04-13T19:40:33.222978Z,2059,/data/upload/1/a10cc1db-2026-03-25_13.10.23-3.jpg,0.982,2026-04-13T19:40:33.222978Z
2059,1,Right,2026-04-13T19:40:34.593443Z,2060,/data/upload/1/7f424974-2026-03-25_13.10.23-4.jpg,0.858,2026-04-13T19:40:34.593443Z
2060,1,Right,2026-04-13T19:40:36.501542Z,2061,/data/upload/1/005b01f0-2026-03-25_13.10.23-5.jpg,1.211,2026-04-13T19:40:36.501542Z
2061,1,Right,2026-04-13T19:40:37.871173Z,2062,/data/upload/1/1e6a51b1-2026-03-25_13.10.23-6.jpg,0.891,2026-04-13T19:40:37.871173Z
2062,1,Right,2026-04-13T19:40:39.611754Z,2063,/data/upload/1/bbe0bea0-2026-03-25_13.10.23-7.jpg,1.015,2026-04-13T19:40:39.611754Z
2063,1,Right,2026-04-13T19:40:40.943255Z,2064,/data/upload/1/3b2ea265-2026-03-25_13.10.23-8.jpg,0.911,2026-04-13T19:40:40.943255Z
2064,1,Right,2026-04-13T19:40:42.719324Z,2065,/data/upload/1/da12da68-2026-03-25_13.10.24.jpg,0.98,2026-04-13T19:40:42.719324Z
2065,1,Right,2026-04-13T19:40:44.082871Z,2066,/data/upload/1/589eda9d-2026-03-25_13.10.24-1.jpg,0.884,2026-04-13T19:40:44.082871Z
2066,1,Right,2026-04-13T19:40:45.828854Z,2067,/data/upload/1/1bd9aff4-2026-03-25_13.10.24-2.jpg,0.988,2026-04-13T19:40:45.828854Z
2067,1,Right,2026-04-13T19:40:47.265218Z,2068,/data/upload/1/6678442c-2026-03-25_13.10.24-3.jpg,0.943,2026-04-13T19:40:47.265218Z
2068,1,Right,2026-04-13T19:40:49.077119Z,2069,/data/upload/1/924a90f8-2026-03-25_13.10.24-4.jpg,1.037,2026-04-13T19:40:49.077119Z
2069,1,Right,2026-04-13T19:40:50.554871Z,2070,/data/upload/1/af785e52-2026-03-25_13.10.24-5.jpg,0.985,2026-04-13T19:40:50.554871Z
2070,1,Right,2026-04-13T19:40:52.301280Z,2071,/data/upload/1/f07bf0a8-2026-03-25_13.10.29-3.jpg,0.943,2026-04-13T19:40:52.301280Z
2071,1,Right,2026-04-13T19:40:53.750213Z,2072,/data/upload/1/4dc71c92-2026-03-25_13.10.29-4.jpg,0.962,2026-04-13T19:40:53.750213Z
2072,1,Right,2026-04-13T19:40:55.530890Z,2073,/data/upload/1/29b2e3d8-2026-03-25_13.10.29-5.jpg,0.979,2026-04-13T19:40:55.530890Z
2073,1,Right,2026-04-13T19:40:56.937871Z,2074,/data/upload/1/a0081ea2-2026-03-25_13.10.29-6.jpg,0.905,2026-04-13T19:40:56.937871Z
2074,1,Right,2026-04-13T19:40:58.673174Z,2075,/data/upload/1/b0d42a37-2026-03-25_13.10.29-7.jpg,0.989,2026-04-13T19:40:58.673174Z
2075,1,Right,2026-04-13T19:41:00.071557Z,2076,/data/upload/1/db2da64a-2026-03-25_13.10.29-8.jpg,0.926,2026-04-13T19:41:00.071557Z
2076,1,Right,2026-04-13T19:41:01.902881Z,2077,/data/upload/1/8c99f491-2026-03-25_13.10.29-9.jpg,0.991,2026-04-13T19:41:01.902881Z
2077,1,Right,2026-04-13T19:41:03.364175Z,2078,/data/upload/1/7c1b9513-2026-03-25_13.10.30.jpg,0.952,2026-04-13T19:41:03.364175Z
2078,1,Right,2026-04-13T19:41:05.101691Z,2079,/data/upload/1/fd126fc7-2026-03-25_13.10.30-1.jpg,0.951,2026-04-13T19:41:05.101691Z
2079,1,Right,2026-04-13T19:41:06.428552Z,2080,/data/upload/1/31eb296a-2026-03-25_13.10.30-2.jpg,0.893,2026-04-13T19:41:06.428552Z
2080,1,Right,2026-04-13T19:41:07.804558Z,2081,/data/upload/1/228c0bdf-2026-03-25_13.10.30-3.jpg,0.935,2026-04-13T19:41:07.804558Z
2081,1,Right,2026-04-13T19:41:09.537678Z,2082,/data/upload/1/42adaa9a-2026-03-25_13.10.30-4.jpg,0.904,2026-04-13T19:41:09.537678Z
2082,1,Right,2026-04-13T19:41:10.925055Z,2083,/data/upload/1/8daaa9f0-2026-03-25_13.10.30-5.jpg,0.892,2026-04-13T19:41:10.925055Z
2083,1,Right,2026-04-13T19:41:12.585905Z,2084,/data/upload/1/853a961a-2026-03-25_13.10.26-6.jpg,0.89,2026-04-13T19:41:12.585905Z
2084,1,Right,2026-04-13T19:41:14.077227Z,2085,/data/upload/1/9e391aba-2026-03-25_13.10.26-7.jpg,1.041,2026-04-13T19:41:14.077227Z
2085,1,Right,2026-04-13T19:41:15.949141Z,2086,/data/upload/1/a3575a91-2026-03-25_13.10.26-8.jpg,1.118,2026-04-13T19:41:15.949141Z
2086,1,Right,2026-04-13T19:41:17.331012Z,2087,/data/upload/1/3319fc2f-2026-03-25_13.10.26-9.jpg,0.9,2026-04-13T19:41:17.331012Z
2087,1,Right,2026-04-13T19:41:19.003977Z,2088,/data/upload/1/fbd0ca38-2026-03-25_13.10.27.jpg,0.854,2026-04-13T19:41:19.003977Z
2088,1,Right,2026-04-13T19:41:20.343526Z,2089,/data/upload/1/2027be77-2026-03-25_13.10.27-1.jpg,0.853,2026-04-13T19:41:20.343526Z
2089,1,Right,2026-04-13T19:41:22.059439Z,2090,/data/upload/1/2c7a627a-2026-03-25_13.10.27-2.jpg,0.972,2026-04-13T19:41:22.059439Z
2090,1,Right,2026-04-13T19:41:23.531176Z,2091,/data/upload/1/410bca77-2026-03-25_13.10.27-3.jpg,0.897,2026-04-13T19:41:23.531176Z
2091,1,Right,2026-04-13T19:41:25.295264Z,2092,/data/upload/1/9c7c21d8-2026-03-25_13.10.27-4.jpg,0.949,2026-04-13T19:41:25.295264Z
2092,1,Right,2026-04-13T19:41:26.919961Z,2093,/data/upload/1/465c4e48-2026-03-25_13.10.27-5.jpg,0.999,2026-04-13T19:41:26.919961Z
2093,1,Right,2026-04-13T19:41:28.379256Z,2094,/data/upload/1/17fc3c1c-2026-03-25_13.10.27-6.jpg,1.026,2026-04-13T19:41:28.379256Z
2094,1,Right,2026-04-13T19:41:30.495581Z,2095,/data/upload/1/37520c33-2026-03-25_13.10.27-7.jpg,0.912,2026-04-13T19:41:30.495581Z
2095,1,Right,2026-04-13T19:41:32.118442Z,2096,/data/upload/1/66365252-2026-03-25_13.10.27-8.jpg,1.132,2026-04-13T19:41:32.118442Z
2096,1,Right,2026-04-13T19:41:33.840265Z,2097,/data/upload/1/c845a517-2026-03-25_13.10.27-9.jpg,0.796,2026-04-13T19:41:33.840265Z
2097,1,Right,2026-04-13T19:41:35.184813Z,2098,/data/upload/1/8466dfc4-2026-03-25_13.10.28.jpg,0.837,2026-04-13T19:41:35.184813Z
2098,1,Right,2026-04-13T19:41:36.841584Z,2099,/data/upload/1/6165364a-2026-03-25_13.10.28-1.jpg,0.891,2026-04-13T19:41:36.841584Z
2099,1,Right,2026-04-13T19:41:38.222397Z,2100,/data/upload/1/522af139-2026-03-25_13.10.28-2.jpg,0.898,2026-04-13T19:41:38.222397Z
2100,1,Right,2026-04-13T19:41:39.907102Z,2101,/data/upload/1/560561d7-2026-03-25_13.10.28-3.jpg,0.903,2026-04-13T19:41:39.907102Z
2101,1,Right,2026-04-13T19:41:41.282105Z,2102,/data/upload/1/7852b72c-2026-03-25_13.10.28-4.jpg,0.893,2026-04-13T19:41:41.282105Z
2102,1,Right,2026-04-13T19:41:43.112811Z,2103,/data/upload/1/79c15ce6-2026-03-25_13.10.28-5.jpg,1.01,2026-04-13T19:41:43.112811Z
2103,1,Right,2026-04-13T19:41:44.901263Z,2104,/data/upload/1/f94c3790-2026-03-25_13.10.28-6.jpg,1.3,2026-04-13T19:41:44.901263Z
2104,1,Right,2026-04-13T19:41:46.900715Z,2105,/data/upload/1/d7d62edd-2026-03-25_13.10.28-7.jpg,1.089,2026-04-13T19:41:46.900715Z
2105,1,Right,2026-04-13T19:41:48.465022Z,2106,/data/upload/1/c56693a2-2026-03-25_13.10.28-8.jpg,1.095,2026-04-13T19:41:48.465022Z
2106,1,Right,2026-04-13T19:41:50.482521Z,2107,/data/upload/1/99ce3a20-2026-03-25_13.10.28-9.jpg,1.099,2026-04-13T19:41:50.482521Z
2107,1,Right,2026-04-13T19:41:51.967661Z,2108,/data/upload/1/39833817-2026-03-25_13.10.29.jpg,0.925,2026-04-13T19:41:51.967661Z
2108,1,Right,2026-04-13T19:42:06.725382Z,2109,/data/upload/1/6d69e485-2026-03-25_13.10.29-1.jpg,14.32,2026-04-13T19:42:06.725382Z
2109,1,Right,2026-04-13T19:42:08.457916Z,2110,/data/upload/1/4aa29d4d-2026-03-25_13.10.29-2.jpg,1.163,2026-04-13T19:42:08.457916Z
2110,1,Right,2026-04-13T19:42:10.234096Z,2111,/data/upload/1/5fd356b7-2026-03-25_13.10.32-6.jpg,0.898,2026-04-13T19:42:10.234096Z
2111,1,Right,2026-04-13T19:42:11.658255Z,2112,/data/upload/1/daba5c10-2026-03-25_13.10.32-7.jpg,0.913,2026-04-13T19:42:11.658255Z
2112,1,Right,2026-04-13T19:42:13.351096Z,2113,/data/upload/1/4d3bac4e-2026-03-25_13.10.32-8.jpg,0.889,2026-04-13T19:42:13.351096Z
2113,1,Right,2026-04-13T19:42:14.797654Z,2114,/data/upload/1/956e2cf6-2026-03-25_13.10.32-9.jpg,0.859,2026-04-13T19:42:14.797654Z
2114,1,Right,2026-04-13T19:42:16.531054Z,2115,/data/upload/1/64b647b2-2026-03-25_13.10.33.jpg,0.887,2026-04-13T19:42:16.531054Z
2115,1,Right,2026-04-13T19:42:17.888234Z,2116,/data/upload/1/0f95db43-2026-03-25_13.10.33-1.jpg,0.791,2026-04-13T19:42:17.888234Z
2116,1,Right,2026-04-13T19:42:19.560903Z,2117,/data/upload/1/cbb4e129-2026-03-25_13.10.33-2.jpg,0.857,2026-04-13T19:42:19.560903Z
2117,1,Right,2026-04-13T19:42:20.961158Z,2118,/data/upload/1/284e088b-2026-03-25_13.10.33-3.jpg,0.876,2026-04-13T19:42:20.961158Z
2118,1,Right,2026-04-13T19:42:22.742506Z,2119,/data/upload/1/68241432-2026-03-25_13.10.33-4.jpg,0.962,2026-04-13T19:42:22.742506Z
2119,1,Right,2026-04-13T19:42:24.597500Z,2120,/data/upload/1/e280f024-2026-03-25_13.10.33-5.jpg,1.336,2026-04-13T19:42:24.597500Z
2120,1,Right,2026-04-13T19:42:26.270705Z,2121,/data/upload/1/445470de-2026-03-25_13.10.33-6.jpg,0.872,2026-04-13T19:42:26.270705Z
2121,1,Right,2026-04-13T19:42:27.699748Z,2122,/data/upload/1/2e465727-2026-03-25_13.10.33-7.jpg,0.952,2026-04-13T19:42:27.699748Z
2122,1,Right,2026-04-13T19:42:29.003173Z,2123,/data/upload/1/fac3edee-2026-03-25_13.10.33-8.jpg,0.859,2026-04-13T19:42:29.003173Z
2123,1,Right,2026-04-13T19:42:30.397211Z,2124,/data/upload/1/d7e0c035-2026-03-25_13.10.33-9.jpg,0.92,2026-04-13T19:42:30.397211Z
2124,1,Right,2026-04-13T19:42:32.063769Z,2125,/data/upload/1/270c4ab0-2026-03-25_13.10.34.jpg,0.879,2026-04-13T19:42:32.063769Z
2125,1,Right,2026-04-13T19:42:33.481944Z,2126,/data/upload/1/ff345533-2026-03-25_13.10.34-1.jpg,0.937,2026-04-13T19:42:33.481944Z
2126,1,Right,2026-04-13T19:42:35.082589Z,2127,/data/upload/1/fcba44ba-2026-03-25_13.10.34-2.jpg,0.867,2026-04-13T19:42:35.082589Z
2127,1,Right,2026-04-13T19:42:36.977304Z,2128,/data/upload/1/1eb65fa3-2026-03-25_13.10.34-3.jpg,1.373,2026-04-13T19:42:36.977304Z
2128,1,Right,2026-04-13T19:42:38.835473Z,2129,/data/upload/1/90f63d6d-2026-03-25_13.10.34-4.jpg,1.048,2026-04-13T19:42:38.835473Z
2129,1,Right,2026-04-13T19:42:40.209467Z,2130,/data/upload/1/2851e129-2026-03-25_13.10.34-5.jpg,0.887,2026-04-13T19:42:40.209467Z
2130,1,Right,2026-04-13T19:42:42.094415Z,2131,/data/upload/1/d2be4484-2026-03-25_13.10.30-6.jpg,1.146,2026-04-13T19:42:42.094415Z
2131,1,Right,2026-04-13T19:42:43.493994Z,2132,/data/upload/1/ef1ed2d0-2026-03-25_13.10.30-7.jpg,0.901,2026-04-13T19:42:43.493994Z
2132,1,Right,2026-04-13T19:42:45.172933Z,2133,/data/upload/1/172de342-2026-03-25_13.10.30-8.jpg,0.872,2026-04-13T19:42:45.172933Z
2133,1,Right,2026-04-13T19:42:46.685308Z,2134,/data/upload/1/9208efda-2026-03-25_13.10.30-9.jpg,1.021,2026-04-13T19:42:46.685308Z
2134,1,Right,2026-04-13T19:42:48.326595Z,2135,/data/upload/1/dddf789e-2026-03-25_13.10.31.jpg,0.854,2026-04-13T19:42:48.326595Z
2135,1,Right,2026-04-13T19:42:49.663408Z,2136,/data/upload/1/7efc1d94-2026-03-25_13.10.31-1.jpg,0.863,2026-04-13T19:42:49.663408Z
2136,1,Right,2026-04-13T19:42:51.057285Z,2137,/data/upload/1/8f3be4b5-2026-03-25_13.10.31-2.jpg,0.836,2026-04-13T19:42:51.057285Z
2137,1,Right,2026-04-13T19:42:52.803246Z,2138,/data/upload/1/366ab64d-2026-03-25_13.10.31-3.jpg,0.911,2026-04-13T19:42:52.803246Z
2138,1,Right,2026-04-13T19:42:54.166941Z,2139,/data/upload/1/63c3cdc3-2026-03-25_13.10.31-4.jpg,0.864,2026-04-13T19:42:54.166941Z
2139,1,Right,2026-04-13T19:42:55.899880Z,2140,/data/upload/1/c135eb97-2026-03-25_13.10.31-5.jpg,0.946,2026-04-13T19:42:55.899880Z
2140,1,Right,2026-04-13T19:42:57.318710Z,2141,/data/upload/1/e774fcf4-2026-03-25_13.10.31-6.jpg,0.898,2026-04-13T19:42:57.318710Z
2141,1,Right,2026-04-13T19:42:59.094262Z,2142,/data/upload/1/892ca8da-2026-03-25_13.10.31-7.jpg,0.957,2026-04-13T19:42:59.094262Z
2142,1,Right,2026-04-13T19:43:00.481872Z,2143,/data/upload/1/00d7776d-2026-03-25_13.10.31-8.jpg,0.896,2026-04-13T19:43:00.481872Z
2143,1,Right,2026-04-13T19:43:02.172747Z,2144,/data/upload/1/014de46b-2026-03-25_13.10.31-9.jpg,0.87,2026-04-13T19:43:02.172747Z
2144,1,Right,2026-04-13T19:43:04.008534Z,2145,/data/upload/1/ec4cdeb9-2026-03-25_13.10.32.jpg,1.336,2026-04-13T19:43:04.008534Z
2145,1,Right,2026-04-13T19:43:05.669528Z,2146,/data/upload/1/b07291da-2026-03-25_13.10.32-1.jpg,0.906,2026-04-13T19:43:05.669528Z
2146,1,Right,2026-04-13T19:43:24.415274Z,2147,/data/upload/1/a9768775-2026-03-25_13.10.32-2.jpg,3.32,2026-04-13T19:43:24.415274Z
2147,1,Right,2026-04-13T19:43:26.565324Z,2148,/data/upload/1/4ec34e03-2026-03-25_13.10.32-3.jpg,1.324,2026-04-13T19:43:26.565324Z
2148,1,Right,2026-04-13T19:43:28.373251Z,2149,/data/upload/1/9fdbfb94-2026-03-25_13.10.32-4.jpg,1.289,2026-04-13T19:43:28.373251Z
2149,1,Right,2026-04-13T19:43:30.154026Z,2150,/data/upload/1/b859c8f0-2026-03-25_13.10.32-5.jpg,1.271,2026-04-13T19:43:30.154026Z
103,1,Down,2026-04-08T17:03:09.551180Z,618,/data/upload/6/523fd31b-Photo_Mar_25_2026_1_01_28_PM_8.jpg,27.416,2026-04-08T17:03:09.551180Z
104,1,Down,2026-04-08T17:03:11.209740Z,619,/data/upload/6/dff9df3d-Photo_Mar_25_2026_1_01_28_PM_9.jpg,1.231,2026-04-08T17:03:11.209740Z
105,1,Down,2026-04-08T17:03:12.674896Z,620,/data/upload/6/5935a5f9-Photo_Mar_25_2026_1_01_28_PM.jpg,1.06,2026-04-08T17:03:12.674896Z
106,1,Down,2026-04-08T17:03:13.892268Z,621,/data/upload/6/6a949372-Photo_Mar_25_2026_1_01_29_PM_1.jpg,0.8,2026-04-08T17:03:13.892268Z
107,1,Down,2026-04-08T17:03:15.253627Z,622,/data/upload/6/0b0ab6ec-Photo_Mar_25_2026_1_01_29_PM_2.jpg,0.818,2026-04-08T17:03:15.253627Z
108,1,Down,2026-04-08T17:03:16.672935Z,623,/data/upload/6/b762e3cb-Photo_Mar_25_2026_1_01_29_PM_3.jpg,0.905,2026-04-08T17:03:16.672935Z
109,1,Down,2026-04-08T17:03:17.982971Z,624,/data/upload/6/b68191f2-Photo_Mar_25_2026_1_01_29_PM_4_1.jpg,0.715,2026-04-08T17:03:17.982971Z
110,1,Down,2026-04-08T17:03:19.709449Z,625,/data/upload/6/b27b9685-Photo_Mar_25_2026_1_01_29_PM_4.jpg,0.972,2026-04-08T17:03:19.709449Z
111,1,Down,2026-04-08T17:03:22.217986Z,626,/data/upload/6/573924a6-Photo_Mar_25_2026_1_01_29_PM_5.jpg,2.099,2026-04-08T17:03:22.217986Z
112,1,Down,2026-04-08T17:03:24.975721Z,627,/data/upload/6/b42b726c-Photo_Mar_25_2026_1_01_29_PM_6.jpg,2.328,2026-04-08T17:03:24.975721Z
113,1,Down,2026-04-08T17:03:33.543252Z,628,/data/upload/6/2883756f-Photo_Mar_25_2026_1_01_29_PM_7.jpg,8.066,2026-04-08T17:03:33.543252Z
114,1,Down,2026-04-08T17:03:34.842112Z,629,/data/upload/6/3594af4a-Photo_Mar_25_2026_1_01_29_PM_8.jpg,0.903,2026-04-08T17:03:34.842112Z
115,1,Down,2026-04-08T17:03:36.441596Z,630,/data/upload/6/49b16049-Photo_Mar_25_2026_1_01_20_PM_1.jpg,1.078,2026-04-08T17:03:36.441596Z
116,1,Down,2026-04-08T17:03:38.066276Z,631,/data/upload/6/eeb8bab0-Photo_Mar_25_2026_1_01_20_PM_2.jpg,1.236,2026-04-08T17:03:38.066276Z
117,1,Down,2026-04-08T17:03:40.239778Z,632,/data/upload/6/d93d4c11-Photo_Mar_25_2026_1_01_20_PM_3.jpg,1.308,2026-04-08T17:03:40.239778Z
118,1,Down,2026-04-08T17:03:42.785459Z,633,/data/upload/6/333fae18-Photo_Mar_25_2026_1_01_20_PM_4.jpg,1.544,2026-04-08T17:03:42.785459Z
119,1,Down,2026-04-08T17:03:44.577009Z,634,/data/upload/6/ef811740-Photo_Mar_25_2026_1_01_20_PM_5.jpg,1.041,2026-04-08T17:03:44.577009Z
120,1,Down,2026-04-08T17:03:47.509132Z,635,/data/upload/6/b590ff3d-Photo_Mar_25_2026_1_01_20_PM_6.jpg,1.759,2026-04-08T17:03:47.509132Z
121,1,Down,2026-04-08T17:03:49.770329Z,636,/data/upload/6/aca717fa-Photo_Mar_25_2026_1_01_20_PM_7.jpg,1.5,2026-04-08T17:03:49.770329Z
122,1,Down,2026-04-08T17:03:54.060892Z,637,/data/upload/6/17ae5ee6-Photo_Mar_25_2026_1_01_20_PM_8.jpg,3.344,2026-04-08T17:03:54.061428Z
123,1,Down,2026-04-08T17:03:56.225821Z,638,/data/upload/6/a0df70cf-Photo_Mar_25_2026_1_01_20_PM_9.jpg,1.24,2026-04-08T17:03:56.225821Z
124,1,Down,2026-04-08T17:03:59.634273Z,639,/data/upload/6/84b2d08f-Photo_Mar_25_2026_1_01_20_PM_10.jpg,2.545,2026-04-08T17:03:59.634273Z
125,1,Down,2026-04-08T17:04:02.075768Z,640,/data/upload/6/5d02d809-Photo_Mar_25_2026_1_01_20_PM.jpg,1.577,2026-04-08T17:04:02.075768Z
126,1,Down,2026-04-08T17:04:48.525406Z,641,/data/upload/6/f4a0fdc6-Photo_Mar_25_2026_1_01_21_PM_1.jpg,45.589,2026-04-08T17:04:48.525406Z
127,1,Down,2026-04-08T17:04:53.267471Z,642,/data/upload/6/ce083355-Photo_Mar_25_2026_1_01_21_PM_2.jpg,4.38,2026-04-08T17:04:53.267471Z
128,1,Down,2026-04-08T17:04:54.867884Z,643,/data/upload/6/def83b48-Photo_Mar_25_2026_1_01_21_PM_3.jpg,1.219,2026-04-08T17:04:54.867884Z
129,1,Down,2026-04-08T17:04:56.388028Z,644,/data/upload/6/a2a95db4-Photo_Mar_25_2026_1_01_21_PM_4.jpg,1.114,2026-04-08T17:04:56.388028Z
130,1,Down,2026-04-08T17:05:00.909128Z,645,/data/upload/6/cabcf118-Photo_Mar_25_2026_1_01_21_PM_5.jpg,4.091,2026-04-08T17:05:00.909128Z
131,1,Down,2026-04-08T17:05:02.313506Z,646,/data/upload/6/0a2a1aea-Photo_Mar_25_2026_1_01_21_PM_6.jpg,1.075,2026-04-08T17:05:02.313506Z
132,1,Down,2026-04-08T17:05:04.017737Z,647,/data/upload/6/890ebfb6-Photo_Mar_25_2026_1_01_21_PM_7_1.jpg,1.272,2026-04-08T17:05:04.017737Z
133,1,Down,2026-04-08T17:05:06.467665Z,648,/data/upload/6/c2306f92-Photo_Mar_25_2026_1_01_21_PM_7.jpg,2.08,2026-04-08T17:05:06.467665Z
134,1,Down,2026-04-08T17:05:08.053396Z,649,/data/upload/6/2bc7b3ee-Photo_Mar_25_2026_1_01_21_PM_8.jpg,1.132,2026-04-08T17:05:08.053396Z
135,1,Down,2026-04-08T17:05:09.478837Z,650,/data/upload/6/f7f59e17-Photo_Mar_25_2026_1_01_21_PM.jpg,1.07,2026-04-08T17:05:09.478837Z
136,1,Down,2026-04-08T17:05:10.790125Z,651,/data/upload/6/4aa755e1-Photo_Mar_25_2026_1_01_22_PM_1.jpg,0.874,2026-04-08T17:05:10.790125Z
137,1,Down,2026-04-08T17:05:12.139568Z,652,/data/upload/6/9e3f4f93-Photo_Mar_25_2026_1_01_22_PM_2.jpg,0.819,2026-04-08T17:05:12.139568Z
138,1,Down,2026-04-08T17:05:13.669172Z,653,/data/upload/6/9b305e3f-Photo_Mar_25_2026_1_01_22_PM_3.jpg,0.806,2026-04-08T17:05:13.669172Z
139,1,Down,2026-04-08T17:05:15.683786Z,654,/data/upload/6/8c8ce1ef-Photo_Mar_25_2026_1_01_22_PM_4.jpg,1.475,2026-04-08T17:05:15.683786Z
140,1,Down,2026-04-08T17:05:17.388367Z,655,/data/upload/6/10140e4e-Photo_Mar_25_2026_1_01_22_PM_5.jpg,1.268,2026-04-08T17:05:17.388367Z
141,1,Down,2026-04-08T17:05:18.901602Z,656,/data/upload/6/50024319-Photo_Mar_25_2026_1_01_22_PM_6.jpg,1.135,2026-04-08T17:05:18.901602Z
142,1,Down,2026-04-08T17:05:20.290273Z,657,/data/upload/6/3ce7d136-Photo_Mar_25_2026_1_01_22_PM_7.jpg,1.05,2026-04-08T17:05:20.290273Z
143,1,Down,2026-04-08T17:05:21.612708Z,658,/data/upload/6/8f6cc9fc-Photo_Mar_25_2026_1_01_22_PM_8.jpg,0.892,2026-04-08T17:05:21.612708Z
144,1,Down,2026-04-08T17:07:33.192736Z,659,/data/upload/6/0131a518-Photo_Mar_25_2026_1_01_22_PM_9.jpg,131.015,2026-04-08T17:07:33.192736Z
145,1,Down,2026-04-08T17:07:34.627065Z,660,/data/upload/6/f7d910b4-Photo_Mar_25_2026_1_01_22_PM.jpg,0.954,2026-04-08T17:07:34.627065Z
146,1,Down,2026-04-08T17:07:39.543059Z,661,/data/upload/6/fa558e43-Photo_Mar_25_2026_1_01_23_PM_1.jpg,4.461,2026-04-08T17:07:39.543059Z
147,1,Down,2026-04-08T17:07:41.127430Z,662,/data/upload/6/36fe5720-Photo_Mar_25_2026_1_01_23_PM_2.jpg,0.989,2026-04-08T17:07:41.127430Z
148,1,Down,2026-04-08T17:07:42.537991Z,663,/data/upload/6/b1dff933-Photo_Mar_25_2026_1_01_23_PM_3_1.jpg,0.996,2026-04-08T17:07:42.537991Z
149,1,Down,2026-04-08T17:07:44.052352Z,664,/data/upload/6/1ea9de71-Photo_Mar_25_2026_1_01_23_PM_3.jpg,0.951,2026-04-08T17:07:44.052352Z
150,1,Down,2026-04-08T17:07:45.584616Z,665,/data/upload/6/48424e44-Photo_Mar_25_2026_1_01_23_PM_4.jpg,0.931,2026-04-08T17:07:45.584616Z
151,1,Down,2026-04-08T17:07:47.276857Z,666,/data/upload/6/a59b2b7c-Photo_Mar_25_2026_1_01_23_PM_5_1.jpg,1.312,2026-04-08T17:07:47.276857Z
152,1,Down,2026-04-08T17:07:48.858352Z,667,/data/upload/6/2264221e-Photo_Mar_25_2026_1_01_23_PM_5.jpg,1.149,2026-04-08T17:07:48.858352Z
153,1,Down,2026-04-08T17:07:50.242159Z,668,/data/upload/6/fdc883e2-Photo_Mar_25_2026_1_01_23_PM_6.jpg,0.983,2026-04-08T17:07:50.242159Z
154,1,Down,2026-04-08T17:07:51.559838Z,669,/data/upload/6/a337e35b-Photo_Mar_25_2026_1_01_23_PM_7.jpg,0.885,2026-04-08T17:07:51.559838Z
155,1,Down,2026-04-08T17:07:52.816395Z,670,/data/upload/6/5af02756-Photo_Mar_25_2026_1_01_23_PM.jpg,0.837,2026-04-08T17:07:52.816395Z
156,1,Down,2026-04-08T17:07:54.250441Z,671,/data/upload/6/a5d9365e-Photo_Mar_25_2026_1_01_24_PM_1.jpg,0.972,2026-04-08T17:07:54.250441Z
157,1,Down,2026-04-08T17:07:55.668470Z,672,/data/upload/6/de8d2998-Photo_Mar_25_2026_1_01_24_PM_2.jpg,0.977,2026-04-08T17:07:55.668470Z
158,1,Down,2026-04-08T17:07:57.275629Z,673,/data/upload/6/60bedf28-Photo_Mar_25_2026_1_01_24_PM_3.jpg,1.243,2026-04-08T17:07:57.275629Z
159,1,Down,2026-04-08T17:07:59.012826Z,674,/data/upload/6/5542a1a8-Photo_Mar_25_2026_1_01_24_PM_4.jpg,1.399,2026-04-08T17:07:59.012826Z
160,1,Down,2026-04-08T17:08:00.526770Z,675,/data/upload/6/1dc66d7c-Photo_Mar_25_2026_1_01_24_PM_5.jpg,0.982,2026-04-08T17:08:00.526770Z
161,1,Down,2026-04-08T17:08:01.926980Z,676,/data/upload/6/be8ec44d-Photo_Mar_25_2026_1_01_24_PM_6.jpg,0.929,2026-04-08T17:08:01.926980Z
162,1,Down,2026-04-08T17:08:03.240716Z,677,/data/upload/6/eda16e70-Photo_Mar_25_2026_1_01_24_PM_7.jpg,0.906,2026-04-08T17:08:03.240716Z
163,1,Down,2026-04-08T17:08:04.623472Z,678,/data/upload/6/04d3c1d9-Photo_Mar_25_2026_1_01_24_PM_8.jpg,0.825,2026-04-08T17:08:04.623472Z
164,1,Down,2026-04-08T17:08:06.144995Z,679,/data/upload/6/3bcb868c-Photo_Mar_25_2026_1_01_24_PM_9.jpg,0.859,2026-04-08T17:08:06.144995Z
165,1,Down,2026-04-08T17:08:07.993066Z,680,/data/upload/6/fc05cc88-Photo_Mar_25_2026_1_01_24_PM.jpg,1.348,2026-04-08T17:08:07.993066Z
166,1,Down,2026-04-08T17:08:09.508830Z,681,/data/upload/6/77f36f0b-Photo_Mar_25_2026_1_01_25_PM_1.jpg,1.185,2026-04-08T17:08:09.508830Z
167,1,Down,2026-04-08T17:08:10.968275Z,682,/data/upload/6/714c1796-Photo_Mar_25_2026_1_01_25_PM_2.jpg,1.104,2026-04-08T17:08:10.968275Z
